t,reference,measured,noisy
231.0,0.2,0.003419276724866366,0.003419276724866366
231.005,0.2,0.20652559045081095,0.20652559045081095
231.01,0.2,0.2620901432925147,0.2620901432925147
231.015,0.2,0.060693683983959995,0.060693683983959995
231.02,0.2,-0.14924638840649612,-0.14924638840649612
231.025,0.2,-0.24213309420467638,-0.24213309420467638
231.03,0.2,-0.19011872315855916,-0.19011872315855916
231.035,0.2,-0.24951103750422426,-0.24951103750422426
231.04,0.2,0.14679296582364115,0.14679296582364115
231.045,0.2,0.32210794859137454,0.32210794859137454
231.05,0.2,0.49662015432775175,0.49662015432775175
231.055,0.2,0.33924521551843967,0.33924521551843967
231.06,0.2,0.11888679962096946,0.11888679962096946
231.065,0.2,-0.45204347864354855,-0.45204347864354855
231.07,0.2,-0.3646619200980833,-0.3646619200980833
231.075,0.2,-0.35492369140969904,-0.35492369140969904
231.08,0.2,0.24630870286247464,0.24630870286247464
231.085,0.2,0.23272327033323312,0.23272327033323312
231.09,0.2,0.42840675897139197,0.42840675897139197
231.095,0.2,0.26551709445118127,0.26551709445118127
231.1,0.2,-0.007528517656876885,-0.007528517656876885
231.105,0.2,-0.23462111336308744,-0.23462111336308744
231.11,0.2,-0.3626776560124718,-0.3626776560124718
231.115,0.2,-0.10721533387265869,-0.10721533387265869
231.12,0.2,0.034238029899480535,0.034238029899480535
231.125,0.2,0.3735267028515615,0.3735267028515615
231.13,0.2,0.3138351688401899,0.3138351688401899
231.135,0.2,0.25331555670940337,0.25331555670940337
231.14,0.2,-0.10719464147023676,-0.10719464147023676
231.145,0.2,-0.10741483034044477,-0.10741483034044477
231.15,0.2,-0.2264194273984524,-0.2264194273984524
231.155,0.2,-0.06496421319637784,-0.06496421319637784
231.16,0.2,0.11996147661658896,0.11996147661658896
231.165,0.2,0.5240361691022908,0.5240361691022908
231.17,0.2,0.39643834452424176,0.39643834452424176
231.175,0.2,0.26606571296945397,0.26606571296945397
231.18,0.2,0.1437486287119849,0.1437486287119849
231.185,0.2,-0.07949400518583971,-0.07949400518583971
231.19,0.2,-0.3943665725177502,-0.3943665725177502
231.195,0.2,-0.20642254689607833,-0.20642254689607833
231.2,0.2,0.2421954603936768,0.2421954603936768
231.205,0.2,0.4100629033929431,0.4100629033929431
231.21,0.2,0.323629744768099,0.323629744768099
231.215,0.2,0.25750697347081497,0.25750697347081497
231.22,0.2,-0.07148090378381848,-0.07148090378381848
231.225,0.2,0.13838011089802527,0.13838011089802527
231.23,0.2,-0.3188739312248635,-0.3188739312248635
231.235,0.2,-0.04370578291465618,-0.04370578291465618
231.24,0.2,0.19011799288818973,0.19011799288818973
231.245,0.2,0.3210943504900102,0.3210943504900102
231.25,0.2,0.5781983738409203,0.5781983738409203
231.255,0.2,0.5523615225180085,0.5523615225180085
231.26,0.2,0.12591156364039674,0.12591156364039674
231.265,0.2,-0.13445424884321552,-0.13445424884321552
231.27,0.2,-0.03092612220093885,-0.03092612220093885
231.275,0.2,-0.04486659228446366,-0.04486659228446366
231.28,0.2,0.23541116481063612,0.23541116481063612
231.285,0.2,0.4987720286033631,0.4987720286033631
231.29,0.2,0.528271152655207,0.528271152655207
231.295,0.2,0.48259877055834977,0.48259877055834977
231.3,0.2,0.15559172022780918,0.15559172022780918
231.305,0.2,-0.2690082043349987,-0.2690082043349987
