t,true_position,command
34.91,0.0,0.04999170787658476
34.915,0.0,0.049932253555698906
34.92,0.0,0.04972653110271951
34.925,0.0,0.04926043388605786
34.93,0.0,0.048475759132353
34.935,0.0,0.047434112997210745
34.94,0.0,0.046318803174513444
34.945,0.0196,0.04536066843575404
34.95,0.0315,0.044737362566653296
34.955,0.0386,0.04450981625636535
34.96,0.0426,0.04462053185940984
34.965,0.0447,0.04495661719714928
34.97,0.0456,0.045445499492683145
34.975,0.0457,0.04612279195097618
34.98,0.0454,0.04712898370375993
34.985,0.0451,0.048624034735785575
34.99,0.0449,0.05067738361615766
34.995,0.0448,0.053217613624495355
35.0,0.0449,0.05605870484558044
35.005,0.0453,0.05897431141444683
35.01,0.0458,0.06178914668889598
35.015,0.0466,0.06444495848075915
35.02,0.0478,0.06700090965977089
35.025,0.0495,0.06956448622879344
35.03,0.0516,0.07219046819652951
35.035,0.054,0.07481434664083224
35.04,0.0566,0.0772694193274596
35.045,0.0592,0.07936943142902309
35.05,0.0618,0.08100782297835074
35.055,0.0644,0.08223163558003854
35.06,0.067,0.0832396957935981
35.065,0.0696,0.08428980856563675
35.07,0.0722,0.08557119179659375
35.075,0.0747,0.08712054069578595
35.08,0.0769,0.0888303129725599
35.085,0.0788,0.09053401151127868
35.09,0.0804,0.09210950774094594
35.095,0.0817,0.09355094172284727
35.1,0.083,0.09497160692507961
35.105,0.0843,0.09653941389709564
35.11,0.0858,0.09840197135418126
35.115,0.0874,0.10063052401096034
35.12,0.089,0.10318635064852175
35.125,0.0905,0.10595134709716
35.13,0.092,0.10882435713501637
35.135,0.0935,0.11180227194977307
35.14,0.0951,0.11497758166475548
35.145,0.0969,0.11845853739346551
35.15,0.0989,0.12227907187937952
35.155,0.1012,0.12635534084510058
35.16,0.1037,0.13049721860764235
35.165,0.1064,0.1344715631240428
35.17,0.1092,0.1380954344439333
35.175,0.1122,0.1413022207400531
35.18,0.1155,0.14413247656557474
35.185,0.1191,0.14665860222863017
35.19,0.1229,0.14890209991470224
35.195,0.1267,0.15079484857264053
35.2,0.1306,0.15220725718235012
35.205,0.1343,0.15303130665853237
35.21,0.1377,0.15326299303443153
35.215,0.1408,0.15303335661439288
35.22,0.1436,0.15257554729378822
35.225,0.1461,0.15214006215563236
35.23,0.1483,0.15189818104996783
35.235,0.15,0.1518910094314723
35.24,0.1512,0.15205468830657035
35.245,0.152,0.15230712607467334
35.25,0.1523,0.15264340207073485
35.255,0.1523,0.1531794855921374
35.26,0.1522,0.15411996105424092
35.265,0.1521,0.15565661219950472
35.27,0.152,0.15784197359942326
35.275,0.1521,0.16052606838719247
35.28,0.1522,0.16340942379823953
35.285,0.1525,0.1661738784225808
35.29,0.153,0.16860380482210607
35.295,0.1538,0.17064209372252348
35.3,0.155,0.17238163987903576
35.305,0.1567,0.1739930302019439
35.31,0.1588,0.1755990819624456
35.315,0.1612,0.17718477650538883
35.32,0.1637,0.1786272602135796
35.325,0.1661,0.17980129271224005
35.33,0.1683,0.18066222286829775
35.335,0.1702,0.18127395529262524
35.34,0.1721,0.18179410553098313
35.345,0.1738,0.18242460947153988
35.35,0.1755,0.18332633414890043
35.355,0.177,0.18453171021096182
35.36,0.1783,0.1859297079660907
35.365,0.1794,0.18734390839722875
35.37,0.1802,0.18772871569175964
35.375,0.181,0.1879626208811798
35.38,0.1818,0.18818950228734366
35.385,0.1826,0.1884384209294796
35.39,0.1837,0.18873108479202932
35.395,0.1849,0.189067119411128
35.4,0.1859,0.1894232418364718
35.405,0.1867,0.1897682380693004
35.41,0.1873,0.19008350686193926
35.415,0.1877,0.1903753510239117
35.42,0.188,0.19066990147395416
35.425,0.1884,0.19099649356462978
35.43,0.1887,0.19137351329746247
35.435,0.1891,0.19180188024820694
35.44,0.1894,0.19226508282718
35.445,0.1897,0.19273727056139295
35.45,0.1901,0.1931985261546786
35.455,0.1904,0.19364806827315093
35.46,0.1907,0.19410458059218816
35.465,0.1911,0.19459188579973
35.47,0.1914,0.19511727412074698
35.475,0.1919,0.19565673360767166
35.48,0.1923,0.19616134482577158
35.485,0.1928,0.1965820291338666
35.49,0.1932,0.19689366127193395
35.495,0.1937,0.19710351826558162
35.5,0.1941,0.1972431576665741
35.505,0.1946,0.19735142127486055
35.51,0.1951,0.19745641351991583
35.515,0.1956,0.197561267780343
35.52,0.1961,0.19764044294993302
35.525,0.1964,0.19765432537588826
35.53,0.1967,0.1975753882492103
35.535,0.197,0.19740630313860424
35.54,0.1971,0.19717880575098157
35.545,0.1973,0.1969381898331564
35.55,0.1974,0.19672501192477465
35.555,0.1975,0.19656153309469104
35.56,0.1976,0.19644725469821847
35.565,0.1975,0.1963667639134845
35.57,0.1974,0.19630647565793122
35.575,0.1973,0.19626961119383726
35.58,0.1971,0.19627868210596158
35.585,0.1969,0.19636390002103168
35.59,0.1968,0.19654528175069627
35.595,0.1966,0.19681954061609933
35.6,0.1965,0.19716098808088592
35.605,0.1964,0.19753517553866928
