t,reference,measured,noisy
375.505,0.2,-7.977373669954703e-06,-0.2553660349098175
375.51,0.2,-6.813560357212262e-05,-0.24294842687248172
375.515,0.2,-0.00028732520012859214,-0.10291221604855563
375.52,0.2,-0.0008144566330798954,0.0016572438533236904
375.525,0.2,-0.0017765797592007475,0.14627172545239286
375.53,0.2,-0.003213744087576702,0.3006135799849365
375.535,0.2,-0.005037968136838636,0.28432152924357657
375.54,0.2,-0.007039817581995317,-0.03183370495371443
375.545,0.2,-0.0089663756297047,-0.2579399871421125
375.55,0.2,-0.010640212152018139,-0.3709964760549167
375.555,0.2,-0.012036916716092307,-0.17209411476651204
375.56,0.2,-0.013262509972220898,0.10121743404506833
375.565,0.2,-0.0144501916641892,0.19367257907974145
375.57,0.2,-0.015650871466364624,0.4258832812889932
375.575,0.2,-0.01677378018223226,0.3106244733162678
375.58,0.2,-0.01759933375008026,0.042078323418731
375.585,0.2,-0.017869483949176087,-0.19837364548249856
375.59,0.2,-0.017409092048966627,-0.19578690246393043
375.595,0.2,-0.016197880664230616,-0.21760924706229193
375.6,0.2,-0.014363445479149025,-0.11336512245804192
375.605,0.2,-0.012117193423542186,0.20573899499174428
375.61,0.2,-0.009656096904628679,0.3284241143728862
375.615,0.2,-0.0070734362633431795,0.22416025841257325
375.62,0.2,-0.004343230721911408,0.01904441585347555
375.625,0.2,-0.0013860249265111506,-0.0295847889321518
375.63,0.2,0.0018454733533388662,-0.2052692425206239
375.635,0.2,0.005316259663637222,-0.019283516313651494
375.64,0.2,0.008914590122186532,0.023088179546920315
375.645,0.2,0.01250328327408822,0.16044629537292582
375.65,0.2,0.015983619183047616,0.32927900080121203
375.655,0.2,0.01934373818355495,0.261829972206863
375.66,0.2,0.022669777362770982,0.21940560253016073
375.665,0.2,0.026101652170547506,-0.15336305837732225
375.67,0.2,0.029747908081999425,-0.07999369430581629
375.675,0.2,0.033616890675532245,-0.10381483670322768
375.68,0.2,0.03761663651058137,0.1352168276560391
375.685,0.2,0.04161821478310591,0.252224387690995
375.69,0.2,0.045536954934144655,0.36963519971043324
375.695,0.2,0.04938227281685501,0.2039991692498483
375.7,0.2,0.053241963686230354,0.029951815110813053
375.705,0.2,0.057206245278292274,-0.20469525240238756
375.71,0.2,0.06127756292900816,-0.2606170880422919
375.715,0.2,0.06531655290672772,-0.34690130833254174
375.72,0.2,0.06906072683577792,0.28142357089348635
375.725,0.2,0.07223288830918703,0.3268397413438068
375.73,0.2,0.0746813332223862,0.4369989379255538
375.735,0.2,0.07644607860020698,0.3136302160792731
375.74,0.2,0.07772656128220073,0.31114563514966276
375.745,0.2,0.0788012757815789,0.03692792218742713
375.75,0.2,0.07992778667611522,-0.2707634428639251
375.755,0.2,0.08124650911556895,-0.0005736331249116128
375.76,0.2,0.08275242227932271,0.056087399694632334
375.765,0.2,0.08435657126293646,0.17353448496599694
