t,true_position,command
117.465,0.0,0.04999086806054712
117.47,0.0,0.0499188677430637
117.475,0.0,0.049644980638649194
117.48,0.0,0.04896275698280682
117.485,0.0,0.047685784833654606
117.49,0.0,0.045737194732446966
117.495,0.0,0.04318220999952353
117.5,0.0196,0.04019295009186025
117.505,0.0315,0.03697651253328908
117.51,0.0385,0.03371225861341804
117.515,0.0424,0.03050941640780897
117.52,0.0441,0.027390409163486368
117.525,0.0442,0.02432446036142141
117.53,0.0432,0.02130822382124078
117.535,0.0413,0.018448101550058743
117.54,0.039,0.015978519430668414
117.545,0.0363,0.014191429585432923
117.55,0.0334,0.013322835960351047
117.555,0.0305,0.013463328196801932
117.56,0.0274,0.014547300238102884
117.565,0.0244,0.016426916026318815
117.57,0.0214,0.01897725581052557
117.575,0.0188,0.022175004791538253
117.58,0.0167,0.026112588498484416
117.585,0.0154,0.03092184953295752
117.59,0.0148,0.036634900086467435
117.595,0.0151,0.043093897737762114
117.6,0.0162,0.04999775957154403
117.605,0.018,0.05702899280706591
117.61,0.0205,0.06395289818868022
117.615,0.0237,0.07066432713410004
117.62,0.0278,0.07718512455209536
117.625,0.0327,0.0835888184988226
117.63,0.0383,0.08988609198968624
117.635,0.0444,0.09596477208466597
117.64,0.0509,0.10161158150083752
117.645,0.0575,0.10657854424021895
117.65,0.0641,0.11067938906283409
117.655,0.0706,0.11388744323193113
117.66,0.0771,0.11636386904833738
117.665,0.0835,0.11837847102372857
117.67,0.0896,0.1201648026214736
117.675,0.0954,0.12180543127299595
117.68,0.1007,0.12322955564339742
117.685,0.1054,0.12432102596954837
117.69,0.1093,0.12504913454829092
117.695,0.1125,0.12552625648124668
117.7,0.1152,0.1259716783956031
117.705,0.1176,0.12661876956643356
117.71,0.1196,0.12760739161284063
117.715,0.1213,0.1289157164906624
117.72,0.1226,0.13038149124817375
117.725,0.1237,0.13180546731234014
117.73,0.1245,0.1330746052062944
117.735,0.1252,0.13423874298536337
117.74,0.126,0.13549449917908665
117.745,0.1269,0.13707390756377735
117.75,0.128,0.1391044660122373
117.755,0.1293,0.1415332808493325
117.76,0.1305,0.1441606186013446
117.765,0.1318,0.14675074274274433
117.77,0.133,0.14915401835930867
117.775,0.1343,0.1513844347535348
117.78,0.1359,0.15360612216296604
117.785,0.1377,0.1560333134742828
117.79,0.1398,0.15881254742437118
117.795,0.1421,0.16194702770322245
117.8,0.1444,0.16529530226333583
117.805,0.1468,0.16865700624863716
117.81,0.1491,0.1718973414825613
117.815,0.1514,0.17501698573503988
117.82,0.1538,0.17812166332010076
117.825,0.1565,0.18133450370654935
117.83,0.1594,0.18471202553087945
117.835,0.1624,0.18763942550281265
117.84,0.1656,0.18832864120058468
117.845,0.1688,0.18898070780679482
117.85,0.1719,0.18958474748921428
117.855,0.1751,0.19015545915510165
117.86,0.1783,0.19072435990290143
117.865,0.1814,0.19132288089008348
117.87,0.1841,0.1919668281574659
117.875,0.1859,0.19264619187271503
117.88,0.1873,0.193327648228366
117.885,0.1883,0.19397247354766042
117.89,0.1892,0.19455914524144402
117.895,0.1899,0.1950961933945551
117.9,0.1906,0.19561780428167239
117.905,0.1913,0.1961663061804183
117.91,0.192,0.1967720185746613
117.915,0.1927,0.19743940625263678
117.92,0.1933,0.19814622712412722
117.925,0.1939,0.19885693243352098
117.93,0.1945,0.19954235713561735
117.935,0.1951,0.20019351150785505
117.94,0.1956,0.20082082448099883
117.945,0.1962,0.2014382707965598
117.95,0.1969,0.2020441394947564
117.955,0.1975,0.20261466611948037
117.96,0.1982,0.20311257298524404
117.965,0.1989,0.20350325895758656
117.97,0.1995,0.20377208229892363
117.975,0.2002,0.20393140992687347
