t,true_position,command
189.71,0.0,-0.3302836935982877
189.715,0.0,-0.13703877744711812
189.72,0.0,0.13262182491768226
189.725,0.0,0.20614548546279246
189.73,0.0,0.3267607275753405
189.735,0.0,0.21745985737791557
189.74,0.0,0.03168691623878134
189.745,-0.0482,-0.3184919926963418
189.75,-0.0443,-0.19696372788341
189.755,0.0052,0.08175419862609846
189.76,0.0552,0.10576210746907094
189.765,0.105,0.19410468134866127
189.77,0.1105,0.3169074660706989
189.775,0.0682,0.36802096456640615
189.78,0.0181,-0.02765219099409129
189.785,0.0121,0.0342883251152636
189.79,0.0442,-0.11218845003220744
189.795,0.082,0.0011032786439212489
189.8,0.1311,0.09460540886218136
189.805,0.181,0.46183703400070925
189.81,0.1844,0.5128133988231969
189.815,0.1351,0.3066034887193046
189.82,0.0877,0.20241839597077102
189.825,0.0488,-0.12009801427146448
189.83,0.049,-0.3726374494600871
189.835,0.0837,-0.03627614717042142
189.84,0.1336,0.2857811915351099
189.845,0.1834,0.40182051010815195
189.85,0.2101,0.5465108644164134
189.855,0.1852,0.3953889013958852
189.86,0.135,0.197278943460126
189.865,0.0848,-0.05014927660334788
189.87,0.0821,-0.06422774076235013
189.875,0.1317,-0.18106999343287344
189.88,0.1816,0.18105147004060412
189.885,0.2314,0.27940570644469165
189.89,0.2474,0.3763961458918396
189.895,0.2119,0.3807844457496104
189.9,0.1617,0.25647621593582554
189.905,0.1115,-0.11801537232119462
189.91,0.1051,-0.24305486549710625
189.915,0.1464,-0.07188737478089936
189.92,0.1962,0.22405646228349613
189.925,0.2462,0.3227351137732315
189.93,0.2715,0.5391078518651065
189.935,0.2448,0.4150366667617655
189.94,0.1946,0.22553289155398104
189.945,0.1444,0.08340452948354014
189.95,0.1396,-0.05279883575104201
189.955,0.1827,-0.0059476143569118095
189.96,0.2325,0.19068901165622282
189.965,0.2823,0.44727228264637886
189.97,0.2931,0.5786964550046476
189.975,0.2563,0.5136496073197552
189.98,0.2061,0.23212097556652328
189.985,0.1558,0.057412824056404715
189.99,0.1413,0.012871610610002526
189.995,0.1767,-0.04666909689454131
190.0,0.2265,0.3389905613193192
190.005,0.2762,0.3786849780042036
190.01,0.291,0.37135607544945265
190.015,0.2533,0.4009988358569409
190.02,0.2033,0.18352646898241398
190.025,0.1531,0.004069458069686185
190.03,0.1498,-0.030034311039393094
190.035,0.1988,-0.10569382365726239
190.04,0.2486,0.20169829380898655
190.045,0.2984,0.47485815491777866
190.05,0.305,0.7112583700378985
190.055,0.2549,0.42013419632116455
190.06,0.2047,0.21178063151576026
190.065,0.1528,-0.00869744922346554
190.07,0.1429,-0.1878991058409683
190.075,0.1788,0.05112800971716186
190.08,0.2286,0.20825972652141522
190.085,0.2802,0.5476503774084371
190.09,0.2925,0.5506040343979286
190.095,0.248,0.432607789505178
190.1,0.1991,0.18989092235037497
190.105,0.1489,0.06848263072859463
190.11,0.1409,-0.0015145292841321628
190.115,0.18,-0.004494013860505644
190.12,0.2297,0.19508068736436987
190.125,0.2794,0.5325511323619236
190.13,0.2959,0.3640721670458271
190.135,0.2473,0.4673539790295112
190.14,0.1969,0.19394178868169357
190.145,0.1452,-0.022466784873594506
190.15,0.1332,-0.04553996985995219
190.155,0.1704,-0.13757011542106085
190.16,0.22,0.344206857516349
190.165,0.2729,0.5339990476655798
190.17,0.2878,0.5344510304870976
190.175,0.24,0.6035132854659204
190.18,0.1911,0.2850017437098001
190.185,0.1408,-0.13976660217437153
190.19,0.1343,-0.0794666004862523
190.195,0.184,0.14695179576499645
190.2,0.2342,0.20990672399831525
190.205,0.2837,0.5282446172233123
190.21,0.3112,0.6757481024097813
190.215,0.2824,0.5891016314311608
190.22,0.2321,0.21019961156655673
190.225,0.1931,0.11555141683084977
190.23,0.1858,-0.016688762363706214
190.235,0.2153,0.1707404126401306
190.24,0.2651,0.20616668977733832
190.245,0.3148,0.3663076570162906
190.25,0.3259,0.7157394381560165
190.255,0.2751,0.4911233594287883
190.26,0.2255,0.2624965670107203
190.265,0.1928,-0.0702360015841641
190.27,0.1892,-0.18252429344221083
190.275,0.2166,-0.033551359526664395
190.28,0.2663,0.2733703605602228
190.285,0.3201,0.5510766534975737
190.29,0.3297,0.7000613552897978
190.295,0.2921,0.3883001274318944
190.3,0.2419,0.20941594437062697
190.305,0.1905,0.07934850864254157
190.31,0.1865,-0.060385631805750406
190.315,0.2299,0.09277109762218827
190.32,0.2797,0.20748926733315406
190.325,0.3249,0.5557333887559512
190.33,0.3185,0.5170293237364072
190.335,0.2708,0.42722583879627973
190.34,0.2206,0.2199971166072497
190.345,0.1721,0.06627596295060373
190.35,0.1641,-0.039329772540992014
190.355,0.1981,-0.15669560238426283
190.36,0.2479,0.2093777818738065
190.365,0.2977,0.47836146580497535
190.37,0.3063,0.6032940836900673
190.375,0.2628,0.3424274889562697
190.38,0.2126,0.1971210176617202
190.385,0.1614,-0.09092991629171472
190.39,0.1501,-0.11247824211419756
190.395,0.1878,-0.05319282860211068
190.4,0.2376,0.19178258758917233
190.405,0.2802,0.44124104215978915
190.41,0.2773,0.5197253504697494
190.415,0.2347,0.24198930310425315
190.42,0.1846,0.20075935451858715
190.425,0.1344,-0.02738820181347479
190.43,0.1255,-0.009560111647102035
