t,true_position,command
127.785,0.0,0.049996663038149924
127.79,0.0,0.04996997849749523
127.795,0.0,0.04986117888809981
127.8,0.0,0.04955973022503249
127.805,0.0,0.04893488549357584
127.81,0.0,0.04792195952539848
127.815,0.0,0.04659239543514196
127.82,0.0196,0.04512963744938045
127.825,0.0315,0.043729359236186954
127.83,0.0387,0.04250611350458611
127.835,0.0429,0.041462873794308366
127.84,0.045,0.04051490219738593
127.845,0.0459,0.03954463233336661
127.85,0.0459,0.03848363729294384
127.855,0.0453,0.03738797661252632
127.86,0.0444,0.0364374908247541
127.865,0.0435,0.03584003746717299
127.87,0.0425,0.03571973558217585
127.875,0.0415,0.03605973386901885
127.88,0.0405,0.03670693864659144
127.885,0.0395,0.03745605104031967
127.89,0.0384,0.03818608763330516
127.895,0.0375,0.038941258927702234
127.9,0.0367,0.039895600524105304
127.905,0.0364,0.041235267351666466
127.91,0.0364,0.043042645567512805
127.915,0.0366,0.0452626346450384
127.92,0.0371,0.04775276173868961
127.925,0.0377,0.05036229463546884
127.93,0.0384,0.05300848312943329
127.935,0.0393,0.055734028420642054
127.94,0.0404,0.058703289274365605
127.945,0.0419,0.06210610505015942
127.95,0.0438,0.06602332932684746
127.955,0.0459,0.07035308408486571
127.96,0.0482,0.07483867996684425
127.965,0.0507,0.07917024825336824
127.97,0.0533,0.08310886777046136
127.975,0.0562,0.0865700932992834
127.98,0.0594,0.08961394506627966
127.985,0.0629,0.09235439437031248
127.99,0.0668,0.09485748493753232
127.995,0.0709,0.09709097666472791
128.0,0.075,0.09895186031125199
128.005,0.079,0.10035436961149599
128.009999999,0.0826,0.10132073443524722
128.014999999,0.086,0.10201376765772326
128.02,0.0891,0.1026964386888995
128.025,0.0918,0.1036427820308013
128.03,0.0943,0.10504151612964702
128.035,0.0965,0.10693918287171417
128.039999999,0.0982,0.10924157119480263
128.044999999,0.0996,0.11177146640330898
128.05,0.1007,0.11436814218102137
128.055,0.1017,0.11697025527214566
128.06,0.1028,0.11963099616472218
128.065,0.1041,0.12246917563611397
128.07,0.1057,0.12557925854964097
128.074999999,0.1076,0.12895153384225627
128.08,0.1098,0.13245480792535314
128.085,0.1122,0.13588711841657192
128.09,0.1147,0.1390775122473777
128.095,0.1172,0.14198244208074284
128.1,0.12,0.1446941441996177
128.104999999,0.1229,0.14734851820665212
128.11,0.1261,0.15001712087164903
128.115,0.1293,0.1526682515845888
128.12,0.1326,0.15520252089175712
128.125,0.1358,0.1575302226743247
128.13,0.1388,0.15965260240950302
128.134999999,0.1417,0.1616942762686962
128.139999999,0.1445,0.16386419514587852
