t,reference,measured,noisy
24.605,0.2,0.24669045356249325,0.24669045356249325
24.61,0.2,0.3581118104196353,0.3581118104196353
24.615,0.2,0.1639201030879775,0.1639201030879775
24.62,0.2,-0.027560290529946175,-0.027560290529946175
24.625,0.2,-0.1907677346061271,-0.1907677346061271
24.63,0.2,-0.2336936627623738,-0.2336936627623738
24.635,0.2,-0.219336402328628,-0.219336402328628
24.64,0.2,0.13791669542820464,0.13791669542820464
24.645,0.2,0.40237875466884,0.40237875466884
24.65,0.2,0.28956269528348066,0.28956269528348066
24.655,0.2,0.3929967311095049,0.3929967311095049
24.66,0.2,-0.139581827372292,-0.139581827372292
24.665,0.2,-0.16535313069720986,-0.16535313069720986
24.67,0.2,-0.31785143727784376,-0.31785143727784376
24.675,0.2,-0.34886693044297684,-0.34886693044297684
24.68,0.2,0.09399295827138077,0.09399295827138077
24.685,0.2,0.2989909013076441,0.2989909013076441
24.69,0.2,0.4768889439763967,0.4768889439763967
24.695,0.2,0.14756245847578567,0.14756245847578567
24.7,0.2,0.038188284008019824,0.038188284008019824
24.705,0.2,-0.36122147128540694,-0.36122147128540694
24.71,0.2,-0.2992851264668091,-0.2992851264668091
24.715,0.2,-0.24368656879154316,-0.24368656879154316
24.72,0.2,0.033633667793813334,0.033633667793813334
24.725,0.2,0.2589910243807559,0.2589910243807559
24.73,0.2,0.5023628956040043,0.5023628956040043
24.735,0.2,0.20721000381874558,0.20721000381874558
24.74,0.2,0.05506304070112991,0.05506304070112991
24.745,0.2,-0.1132682344311704,-0.1132682344311704
24.75,0.2,-0.2777184878133684,-0.2777184878133684
24.755,0.2,-0.13038374124491497,-0.13038374124491497
24.76,0.2,0.06071070752879616,0.06071070752879616
24.765,0.2,0.27315390075641105,0.27315390075641105
24.77,0.2,0.47855733659445326,0.47855733659445326
24.775,0.2,0.249622054312651,0.249622054312651
24.78,0.2,-0.0027658614544924867,-0.0027658614544924867
24.785,0.2,-0.17955474998210652,-0.17955474998210652
24.79,0.2,-0.312107934161864,-0.312107934161864
24.795,0.2,-0.1518326079310066,-0.1518326079310066
24.8,0.2,0.4174042298915408,0.4174042298915408
24.805,0.2,0.4472698177558644,0.4472698177558644
24.81,0.2,0.3749067384224082,0.3749067384224082
24.815,0.2,0.3224942278903958,0.3224942278903958
24.82,0.2,0.03101632978091977,0.03101632978091977
24.825,0.2,-0.1835408365927743,-0.1835408365927743
24.83,0.2,-0.31357173919671366,-0.31357173919671366
24.835,0.2,-0.25566584618433363,-0.25566584618433363
24.84,0.2,0.19112131036783978,0.19112131036783978
24.845,0.2,0.4082988659509744,0.4082988659509744
24.85,0.2,0.40626004329960064,0.40626004329960064
24.855,0.2,0.32608207278725243,0.32608207278725243
24.86,0.2,-0.041706492000137804,-0.041706492000137804
24.865,0.2,-0.19403657171036087,-0.19403657171036087
24.87,0.2,-0.45631490967541916,-0.45631490967541916
24.875,0.2,-0.21720008309348812,-0.21720008309348812
24.88,0.2,0.0928121150537308,0.0928121150537308
24.885,0.2,0.36206746212408614,0.36206746212408614
24.89,0.2,0.5395446249875068,0.5395446249875068
24.895,0.2,0.4219443621148554,0.4219443621148554
24.9,0.2,0.03276001234551087,0.03276001234551087
24.905,0.2,-0.21077091741197915,-0.21077091741197915
24.91,0.2,-0.34884756147638263,-0.34884756147638263
24.915,0.2,-0.1693297254212428,-0.1693297254212428
24.92,0.2,0.04449939961301436,0.04449939961301436
24.925,0.2,0.46260273495883264,0.46260273495883264
24.93,0.2,0.44977579977820353,0.44977579977820353
24.935,0.2,0.49811192311763575,0.49811192311763575
24.94,0.2,0.0895209303472051,0.0895209303472051
24.945,0.2,-0.17093655051997098,-0.17093655051997098
24.95,0.2,-0.24190785986547472,-0.24190785986547472
24.955,0.2,-0.27029232710875745,-0.27029232710875745
24.96,0.2,-0.10368310514431577,-0.10368310514431577
24.965,0.2,0.25234572360064267,0.25234572360064267
24.97,0.2,0.4179893622012179,0.4179893622012179
24.975,0.2,0.43243645028540567,0.43243645028540567
24.98,0.2,0.019042264285310292,0.019042264285310292
24.985,0.2,-0.2252762555544841,-0.2252762555544841
24.99,0.2,-0.19838925523164574,-0.19838925523164574
24.995,0.2,-0.1520309792301115,-0.1520309792301115
25.0,0.2,-0.0862645940445943,-0.0862645940445943
25.005,0.2,0.251976442646861,0.251976442646861
25.01,0.2,0.6056574787967336,0.6056574787967336
25.015,0.2,0.3061381610408149,0.3061381610408149
25.02,0.2,0.006154195723583181,0.006154195723583181
25.025,0.2,-0.32772771025073233,-0.32772771025073233
25.03,0.2,-0.37984619480992754,-0.37984619480992754
25.035,0.2,-0.03243435746016063,-0.03243435746016063
25.04,0.2,-0.011301608222863496,-0.011301608222863496
25.045,0.2,0.27976710237469377,0.27976710237469377
25.05,0.2,0.3373176451507885,0.3373176451507885
25.055,0.2,0.2500189089396784,0.2500189089396784
25.06,0.2,-0.014514116609474957,-0.014514116609474957
25.065,0.2,-0.2857279214665497,-0.2857279214665497
25.07,0.2,-0.34965466095353626,-0.34965466095353626
25.075,0.2,-0.07021842101809603,-0.07021842101809603
25.08,0.2,0.10007021899331128,0.10007021899331128
25.085,0.2,0.3084041036747384,0.3084041036747384
25.09,0.2,0.4959432338740096,0.4959432338740096
25.095,0.2,0.21688743660404522,0.21688743660404522
25.1,0.2,0.13467693424171284,0.13467693424171284
25.105,0.2,-0.2629261765984799,-0.2629261765984799
25.11,0.2,-0.36718972003507033,-0.36718972003507033
25.115,0.2,-0.1990929748623244,-0.1990929748623244
25.12,0.2,0.2934838487413151,0.2934838487413151
25.125,0.2,0.4686584661894692,0.4686584661894692
25.13,0.2,0.5199018150531556,0.5199018150531556
25.135,0.2,0.3140044127336106,0.3140044127336106
25.14,0.2,0.06669984820552533,0.06669984820552533
25.145,0.2,-0.1386870340893125,-0.1386870340893125
25.15,0.2,-0.33312888472561886,-0.33312888472561886
25.155,0.2,-0.019654145939128564,-0.019654145939128564
25.16,0.2,-0.0706912200012223,-0.0706912200012223
25.165,0.2,0.3395243598801043,0.3395243598801043
25.17,0.2,0.467490759909751,0.467490759909751
25.175,0.2,0.4936043512283942,0.4936043512283942
25.18,0.2,0.13690325538514111,0.13690325538514111
25.185,0.2,-0.1943504071922888,-0.1943504071922888
25.19,0.2,-0.27943965791014314,-0.27943965791014314
25.195,0.2,-0.19462845640618667,-0.19462845640618667
25.2,0.2,0.22627979672037807,0.22627979672037807
25.205,0.2,0.23722898208394033,0.23722898208394033
25.21,0.2,0.3297839809715146,0.3297839809715146
25.215,0.2,0.33015426939102654,0.33015426939102654
25.22,0.2,0.10539592658208115,0.10539592658208115
25.225,0.2,-0.150849647966583,-0.150849647966583
25.23,0.2,-0.24088858774992014,-0.24088858774992014
25.235,0.2,-0.08453145890569619,-0.08453145890569619
25.24,0.2,0.3745606719971283,0.3745606719971283
25.245,0.2,0.4168640026503125,0.4168640026503125
25.25,0.2,0.5902834950505921,0.5902834950505921
25.255,0.2,0.2486492977654296,0.2486492977654296
25.26,0.2,0.12257340388512852,0.12257340388512852
25.265,0.2,-0.17940071371658622,-0.17940071371658622
25.27,0.2,-0.22270659584336072,-0.22270659584336072
25.275,0.2,-0.018402044151105884,-0.018402044151105884
25.28,0.2,0.22094207311825526,0.22094207311825526
25.285,0.2,0.445191648194178,0.445191648194178
25.29,0.2,0.5890058332593826,0.5890058332593826
25.295,0.2,0.38369042776149814,0.38369042776149814
25.3,0.2,0.019991043304303624,0.019991043304303624
25.305,0.2,-0.2080308524899456,-0.2080308524899456
25.31,0.2,-0.2922396668477306,-0.2922396668477306
25.315,0.2,-0.10764124793225752,-0.10764124793225752
25.32,0.2,0.27407179933261644,0.27407179933261644
25.325,0.2,0.42300155745341056,0.42300155745341056
25.33,0.2,0.37471325860023574,0.37471325860023574
25.335,0.2,0.3987402954855819,0.3987402954855819
25.34,0.2,0.2352080353870262,0.2352080353870262
25.345,0.2,0.020918200840995604,0.020918200840995604
25.35,0.2,-0.5021173266875487,-0.5021173266875487
25.355,0.2,-0.19741474960732694,-0.19741474960732694
25.36,0.2,0.2775971651292253,0.2775971651292253
25.365,0.2,0.5864577734446788,0.5864577734446788
25.37,0.2,0.5554606382472465,0.5554606382472465
25.375,0.2,0.5905776939580069,0.5905776939580069
25.38,0.2,0.10915053018182083,0.10915053018182083
25.385,0.2,-0.10531637550421347,-0.10531637550421347
25.39,0.2,-0.24065521695158745,-0.24065521695158745
25.395,0.2,0.08181940087746467,0.08181940087746467
25.4,0.2,0.3450119115590892,0.3450119115590892
25.405,0.2,0.5154823841221121,0.5154823841221121
25.41,0.2,0.6226303972508856,0.6226303972508856
25.415,0.2,0.5216713154077948,0.5216713154077948
25.42,0.2,0.07587066177158143,0.07587066177158143
25.425,0.2,0.1090334762981768,0.1090334762981768
25.43,0.2,-0.3138118953661668,-0.3138118953661668
25.435,0.2,-0.138606318447648,-0.138606318447648
25.44,0.2,0.23353315826828674,0.23353315826828674
25.445,0.2,0.4395873647401679,0.4395873647401679
25.45,0.2,0.3342824623093275,0.3342824623093275
25.455,0.2,0.4256024591518007,0.4256024591518007
25.46,0.2,0.05921931935132352,0.05921931935132352
25.465,0.2,-0.15456480652286958,-0.15456480652286958
25.47,0.2,-0.1894810162533674,-0.1894810162533674
25.475,0.2,-0.1341674335681482,-0.1341674335681482
