t,true_position,command
24.605,0.0,0.20933809071249865
24.61,0.0,0.3081118104196353
24.615,0.0,0.1927840206175955
24.62,0.0,0.022439709470053828
24.625,0.0,-0.14076773460612707
24.63,0.0,-0.1836936627623738
24.635,0.0,-0.169336402328628
24.64,0.0488,0.18758333908564095
24.645,0.0988,0.35237875466884
24.65,0.1003,0.23956269528348068
24.655,0.0584,0.3429967311095049
24.66,0.0086,-0.08958182737229199
24.665,-0.0416,-0.11535313069720986
24.67,-0.0435,-0.2678514372778438
24.675,0.0058,-0.29886693044297685
24.68,0.0557,0.14399295827138076
24.685,0.106,0.24899090130764412
24.69,0.1103,0.4268889439763967
24.695,0.0605,0.18951249169515716
24.7,0.0104,0.08818828400801983
24.705,-0.0398,-0.31122147128540695
24.71,-0.0418,-0.24928512646680911
24.715,0.0075,-0.19368656879154317
24.72,0.0573,0.08363366779381334
24.725,0.1061,0.2117982048761512
24.73,0.1194,0.4523628956040043
24.735,0.0883,0.20144200076374913
24.74,0.0382,0.10506304070112991
24.745,-0.0121,-0.0632682344311704
24.75,-0.015,-0.2277184878133684
24.755,0.0316,-0.08038374124491497
24.76,0.0814,0.11071070752879617
24.765,0.1275,0.22315390075641106
24.77,0.1383,0.4285573365944533
24.775,0.1076,0.20992441086253022
24.78,0.0575,0.047234138545507516
24.785,0.008,-0.12955474998210653
24.79,0.0108,-0.262107934161864
24.795,0.0575,-0.10183260793100661
24.8,0.1074,0.3674042298915408
24.805,0.1496,0.3972698177558644
24.81,0.1424,0.3249067384224082
24.815,0.0969,0.2724942278903958
24.82,0.0468,0.08101632978091977
24.825,-0.0038,-0.13354083659277427
24.83,-0.0021,-0.2635717391967137
24.835,0.0473,-0.20566584618433364
24.84,0.0972,0.19822426207356797
24.845,0.1477,0.35829886595097443
24.85,0.1558,0.35626004329960065
24.855,0.1145,0.27608207278725244
24.86,0.0644,0.008293507999862199
24.865,0.0142,-0.14403657171036088
24.87,0.0116,-0.40631490967541917
24.875,0.0618,-0.1672000830934881
24.88,0.1113,0.14281211505373081
24.885,0.1611,0.31206746212408615
24.89,0.1653,0.4895446249875068
24.895,0.1156,0.37194436211485543
24.9,0.0654,0.08276001234551086
24.905,0.0153,-0.16077091741197913
24.91,0.0123,-0.29884756147638264
24.915,0.0622,-0.1193297254212428
24.92,0.1121,0.09449939961301436
24.925,0.162,0.41260273495883265
24.93,0.1682,0.39977579977820354
24.935,0.1252,0.44811192311763576
24.94,0.0751,0.13952093034720509
24.945,0.0248,-0.12093655051997097
24.95,0.0186,-0.1919078598654747
24.955,0.0601,-0.22029232710875746
24.96,0.1099,-0.05368310514431576
24.965,0.1603,0.21046914472012854
24.97,0.1792,0.3679893622012179
24.975,0.1461,0.3824364502854057
24.98,0.0959,0.0690422642853103
24.985,0.0447,-0.17527625555448412
24.99,0.0025,-0.14838925523164576
24.995,0.0135,-0.1020309792301115
25.0,0.0633,-0.0362645940445943
25.005,0.113,0.2103952885293722
25.01,0.1268,0.5556574787967336
25.015,0.0904,0.25613816104081494
25.02,0.0402,0.05615419572358318
25.025,-0.0096,-0.27772771025073234
25.03,-0.0336,-0.32984619480992755
25.035,-0.0099,0.017565642539839374
25.04,0.04,0.03869839177713651
25.045,0.092,0.22976710237469378
25.05,0.1054,0.2873176451507885
25.055,0.0708,0.2100037817879357
25.06,0.0206,0.035485883390525046
25.065,-0.0007,-0.2357279214665497
25.07,0.0102,-0.29965466095353627
25.075,0.0402,-0.020218421018096025
25.08,0.09,0.1500702189933113
25.085,0.1381,0.25840410367473843
25.09,0.1316,0.44594323387400964
25.095,0.087,0.20337748732080904
25.1,0.0368,0.18467693424171283
25.105,0.0041,-0.2129261765984799
25.11,0.0205,-0.31718972003507034
25.115,0.0703,-0.14909297486232442
25.12,0.1202,0.24348384874131512
25.125,0.1585,0.4186584661894692
25.13,0.1752,0.4699018150531556
25.135,0.1548,0.26400441273361064
25.14,0.1046,0.11669984820552533
25.145,0.0544,-0.08868703408931249
25.15,0.0507,-0.28312888472561887
25.155,0.1006,0.03034585406087144
25.16,0.1504,-0.020691220001222296
25.165,0.1951,0.28952435988010433
25.17,0.194,0.417490759909751
25.175,0.1526,0.4436043512283942
25.18,0.1025,0.18690325538514113
25.185,0.0666,-0.1443504071922888
25.19,0.0406,-0.22943965791014315
25.195,0.0491,-0.14462845640618666
25.2,0.0989,0.20525595934407562
25.205,0.1488,0.20744579641678806
25.21,0.1811,0.27978398097151463
25.215,0.1592,0.28015426939102656
25.22,0.109,0.15539592658208115
25.225,0.0587,-0.10084964796658301
25.23,0.0559,-0.19088858774992012
25.235,0.1045,-0.034531458905696186
25.24,0.152,0.3245606719971283
25.245,0.1998,0.3668640026503125
25.25,0.208,0.540283495050592
25.255,0.1742,0.20972985955308593
25.26,0.124,0.17257340388512854
25.265,0.0739,-0.12940071371658624
25.27,0.0716,-0.17270659584336073
25.275,0.121,0.03159795584889412
25.28,0.1709,0.20418841462365106
25.285,0.1996,0.395191648194178
25.29,0.1979,0.5390058332593826
25.295,0.17,0.33369042776149815
25.3,0.1199,0.06999104330430363
25.305,0.0802,-0.15803085248994558
25.31,0.0913,-0.24223966684773063
25.315,0.1404,-0.057641247932257514
25.32,0.1902,0.22407179933261645
25.325,0.2402,0.37300155745341057
25.33,0.2415,0.32471325860023575
25.335,0.1926,0.3487402954855819
25.34,0.1424,0.20704160707740524
25.345,0.0922,0.07091820084099561
25.35,0.0884,-0.4521173266875487
25.355,0.1384,-0.14741474960732692
25.36,0.1882,0.2275971651292253
25.365,0.2382,0.5364577734446787
25.37,0.2553,0.5054606382472464
