t,reference,measured,noisy
261.954999999,0.2,-0.2128147456639843,-0.2128147456639843
261.959999999,0.2,-0.13206636828457236,-0.13206636828457236
261.964999999,0.2,0.12143767590801786,0.12143767590801786
261.97,0.2,0.2655597333579437,0.2655597333579437
261.975,0.2,0.28876481294968115,0.28876481294968115
261.98,0.2,-0.02476615092751635,-0.02476615092751635
261.985,0.2,-0.1168210748323765,-0.1168210748323765
261.99,0.2,-0.28265445762004293,-0.28265445762004293
261.995,0.2,-0.12772743993582047,-0.12772743993582047
262.0,0.2,-0.06441951186515005,-0.06441951186515005
262.005,0.2,0.25661781006409745,0.25661781006409745
262.01,0.2,0.2775798307192662,0.2775798307192662
262.015,0.2,0.3417148373554356,0.3417148373554356
262.019999999,0.2,-0.04488314526034028,-0.04488314526034028
262.024999999,0.2,-0.32741335052592274,-0.32741335052592274
262.029999999,0.2,-0.35477623675223285,-0.35477623675223285
262.035,0.2,-0.25680680191084443,-0.25680680191084443
262.04,0.2,-0.06478155640069118,-0.06478155640069118
262.045,0.2,0.5631486233779885,0.5631486233779885
262.05,0.2,0.38046225774299086,0.38046225774299086
262.055,0.2,0.29178583561730465,0.29178583561730465
262.06,0.2,-0.011849909107000465,-0.011849909107000465
262.065,0.2,-0.22278732009717991,-0.22278732009717991
262.07,0.2,-0.45380107010202025,-0.45380107010202025
262.075,0.2,-0.20596009488377634,-0.20596009488377634
262.079999999,0.2,0.02730403238171134,0.02730403238171134
262.084999999,0.2,0.22564701395168446,0.22564701395168446
262.089999999,0.2,0.46569918630942897,0.46569918630942897
262.095,0.2,0.1964024139330881,0.1964024139330881
262.1,0.2,-0.11300633959410437,-0.11300633959410437
262.105,0.2,-0.25179641949219195,-0.25179641949219195
262.11,0.2,-0.422613953970291,-0.422613953970291
262.115,0.2,-0.3006947981780699,-0.3006947981780699
262.12,0.2,-0.08281404696055633,-0.08281404696055633
262.125,0.2,0.3906394646381339,0.3906394646381339
262.13,0.2,0.32528331542965927,0.32528331542965927
262.135,0.2,0.3317335873098684,0.3317335873098684
262.14,0.2,0.022088795263878525,0.022088795263878525
262.144999999,0.2,-0.1822644601687648,-0.1822644601687648
262.149999999,0.2,-0.4898732936064423,-0.4898732936064423
262.154999999,0.2,-0.10700109749305681,-0.10700109749305681
262.16,0.2,0.22923493874485135,0.22923493874485135
262.165,0.2,0.2790276172223733,0.2790276172223733
262.17,0.2,0.20109504887791402,0.20109504887791402
262.175,0.2,0.4869522805013775,0.4869522805013775
262.18,0.2,-0.13730789166714039,-0.13730789166714039
262.185,0.2,-0.18544114812511228,-0.18544114812511228
262.19,0.2,-0.2152590849023207,-0.2152590849023207
262.195,0.2,-0.15584684300813667,-0.15584684300813667
262.2,0.2,0.24432190602295714,0.24432190602295714
262.204999999,0.2,0.3191266172380354,0.3191266172380354
262.209999999,0.2,0.44345986367908985,0.44345986367908985
262.214999999,0.2,0.041313140146818916,0.041313140146818916
262.22,0.2,0.06513261933952447,0.06513261933952447
262.225,0.2,-0.24390036283086378,-0.24390036283086378
262.23,0.2,-0.15166154503083035,-0.15166154503083035
262.235,0.2,-0.13252281297179197,-0.13252281297179197
262.24,0.2,0.12983174902186867,0.12983174902186867
262.245,0.2,0.2058680372960638,0.2058680372960638
262.25,0.2,0.43916458759582755,0.43916458759582755
262.255,0.2,0.33062185338869443,0.33062185338869443
262.26,0.2,0.1364425341107975,0.1364425341107975
262.265,0.2,-0.1568447649789344,-0.1568447649789344
262.269999999,0.2,-0.4281101818503349,-0.4281101818503349
