t,true_position,command
138.115,0.0,-0.056820458907037685
138.12,0.0,0.18994235705175078
138.125,0.0,0.19082250283902025
138.13,0.0,0.20367370540618185
138.135,0.0,0.28296773982113105
138.14,0.0,-0.002591431955099914
138.145,0.0,-0.1985034372300663
138.15,0.0116,-0.384779366686345
138.155,0.0609,-0.14038402853358373
138.16,0.1106,0.21107747015118522
138.165,0.1561,0.2121001459270018
138.17,0.1604,0.3799764725998734
138.175,0.1103,0.19969698428527768
138.18,0.0602,0.19275443680801196
138.185,0.01,-0.18431044424056225
138.19,0.0077,-0.4157349043619893
138.195,0.0577,-0.01856274045995243
138.2,0.1076,0.09018246442911643
138.205,0.1478,0.19559426258002263
138.21,0.1677,0.47336165137700864
138.215,0.1501,0.4391685785947484
138.22,0.1,0.13830185651902033
138.225,0.0538,-0.031738208245222
138.23,0.0487,-0.41691194677615995
138.235,0.0817,-0.07558352136840897
138.24,0.1309,0.2003885583233176
138.245,0.1807,0.5036393668093646
138.25,0.1925,0.42740859036831996
138.255,0.1582,0.3581516187202795
138.26,0.108,0.1988276561493339
138.265,0.0572,0.0543913549034699
138.27,0.0562,-0.3048421492115544
138.275,0.1048,-0.07879559638592769
138.28,0.1546,0.08792400524519982
138.285,0.2041,0.3728876684201824
138.29,0.2263,0.35091239589589923
138.295,0.1958,0.4144259626498989
138.3,0.1457,0.18908499717608668
138.305,0.0956,-0.13141507354093257
138.31,0.073,-0.19876869055303337
138.315,0.1004,-0.11515624530033618
138.32,0.1503,0.20548220476190712
138.325,0.2001,0.4048657994391559
138.33,0.2206,0.6365267124690747
138.335,0.1894,0.42876006732169875
138.34,0.1392,0.17230127365388398
138.345,0.0891,-0.014036214987172321
138.35,0.0872,-0.1898344771816795
138.355,0.1354,0.05438753141722155
138.36,0.1852,0.2098344959665771
138.365,0.2357,0.3656168144179937
138.37,0.2435,0.35076026055721904
138.375,0.2048,0.41765092312364926
138.38,0.1547,0.06375901598096294
138.385,0.1128,0.01363913382974856
138.39,0.1213,0.03448594999918879
138.395,0.1657,-0.040041038349857005
138.4,0.2155,0.3428647195107237
138.405,0.2653,0.30422682465166995
138.41,0.2716,0.42176631594738023
138.415,0.2221,0.3914537080650806
138.42,0.172,0.1993054340336353
138.425,0.1218,0.024684836013680725
138.43,0.1194,-0.3196199288665858
138.435,0.1679,0.09932526351987421
138.44,0.2177,0.22903551496070457
138.445,0.2675,0.5810311680609272
138.45,0.2757,0.6052939802736457
138.455,0.2362,0.5467443030025008
138.46,0.186,0.18851826782489006
138.465,0.1469,-0.026191595123790407
138.47,0.1553,-0.0077676189303188675
138.475,0.1952,-0.06362284263887145
138.48,0.245,0.19605873781586225
138.485,0.295,0.33649587642704293
138.49,0.3006,0.7476199741807831
138.495,0.2522,0.32400138996661526
138.5,0.202,0.20105508807790556
138.505,0.1518,0.01285980362279332
138.51,0.1401,-0.0710103163527711
138.515,0.1765,0.15593295537569596
138.52,0.2263,0.20504649033126426
138.525,0.2675,0.3770798969035519
138.53,0.2665,0.5824132379969098
138.535,0.2276,0.32015925309442356
138.54,0.1774,0.18806133177817694
138.545,0.1525,0.04056418199104726
138.55,0.1631,-0.08749874649863583
138.555,0.1967,0.09024638898905384
138.56,0.2465,0.20810728282325727
138.565,0.2827,0.443498622161439
138.57,0.2728,0.5310768883008268
138.575,0.2296,0.37400052527457595
138.58,0.1794,0.0802917535760221
138.585,0.1398,0.06213495829105259
138.59,0.1453,-0.01840558689777981
138.595,0.1819,0.038451983703969426
138.6,0.2316,0.22029490337975344
138.605,0.2812,0.42628313728081746
138.61,0.2828,0.46839952733859386
138.615,0.2343,0.3723115582844119
138.62,0.1841,0.06575503245232937
138.625,0.134,-0.0662338144053277
138.63,0.1338,-0.26498300896987437
138.635,0.1772,0.09457669591773042
138.64,0.227,0.23922207983849847
138.645,0.2767,0.5439266270325915
138.65,0.2796,0.3777615046780593
138.655,0.2306,0.4887137871073686
138.66,0.1804,0.27740920194196983
138.665,0.1414,0.055210434129893585
138.67,0.1524,-0.058781219966549295
138.675,0.1952,0.055942306001730384
