t,reference,measured,noisy
76.175,0.2,1.3002410256886399e-05,0.4162239464947459
76.18,0.2,9.796030072166009e-05,-0.023193237764753297
76.185,0.2,0.0003537664911671097,-0.31764708947644094
76.19,0.2,0.0008361427050227612,-0.14541791487871877
76.195,0.2,0.001488139289180093,-0.23648790226406807
76.2,0.2,0.0021600183598647475,0.06701043548273568
76.205,0.2,0.0026860823557710834,0.16765528878772043
76.21,0.2,0.0029733750239981315,0.4307633205223992
76.215,0.2,0.003066623329497421,0.26674742487702796
76.22,0.2,0.0031465316497623973,0.11482210447582825
76.225,0.2,0.00345075816989975,-0.13543002510142538
76.23,0.2,0.00416161565313815,-0.2551651229055558
76.235,0.2,0.005327346831101277,-0.12800937654371455
76.24,0.2,0.006862046107154918,0.01847560807092065
76.245,0.2,0.008622188655517993,0.3394378402857914
76.25,0.2,0.010513264667480222,0.3656239947086339
76.255,0.2,0.012553621439607561,0.06078165059648313
76.26,0.2,0.014840246606120787,-0.07710708582476447
76.265,0.2,0.017451689673141833,-0.08168177846546122
76.27,0.2,0.020373986230919617,-0.326777242184204
76.275,0.2,0.023473037818798417,-0.24939092197709295
76.28,0.2,0.026510954341982498,0.10979832345670668
76.285,0.2,0.029227674269181814,0.2253202070509711
76.29,0.2,0.03145321943649634,0.3202419649344402
76.295,0.2,0.03316900202739655,0.22700362567849908
76.3,0.2,0.03448699735704311,0.03710257727854886
76.305,0.2,0.03556943563325226,-0.14669095307192714
76.31,0.2,0.036537848354281595,-0.06753182394235557
76.315,0.2,0.03742633418478636,-0.1237969983494779
76.32,0.2,0.03819328911462491,0.04889385320390907
76.325,0.2,0.03877271401409533,0.2840550083049872
76.33,0.2,0.039147524310628457,0.3619197725026183
76.335,0.2,0.03941107769411313,0.4216247090881784
76.34,0.2,0.03976538827654365,-0.09285990956869604
76.345,0.2,0.040429830808761266,-0.2416147620415945
76.35,0.2,0.0415115653107916,-0.2926108927624782
76.355,0.2,0.042948277228674614,0.10303405290068782
76.36,0.2,0.044570215970779974,0.07564724928378858
76.365,0.2,0.04621569260739702,0.4214290593246446
