t,reference,measured,noisy
241.31,0.2,-9.264878368429443e-06,-0.29658072327468155
241.315,0.2,-7.711988860916388e-05,-0.21773847825992093
241.32,0.2,-0.00031587464106186066,-0.03790985670701416
241.325,0.2,-0.0008675791688422631,0.060693683982885965
241.33,0.2,-0.0018326279731193178,0.1507536115936966
241.335,0.2,-0.0032179194247177034,0.18213097450605553
241.34,0.2,-0.004927462470895837,0.10988127684032489
241.345,0.2,-0.006800471738557376,-0.2664110375040621
241.35,0.2,-0.008693414525189628,-0.20710703417501353
241.355,0.2,-0.010552600457075787,-0.17545612012090084
241.36,0.2,-0.012410732771014404,0.1511201543295125
241.365,0.2,-0.014306298650930306,0.34494521551918933
241.37,0.2,-0.016182572675159605,0.47518679962026894
241.375,0.2,-0.01784057666236424,0.07902059006718334
241.38,0.2,-0.018992645503938373,0.042038079901693955
241.385,0.2,-0.019381551523812848,-0.2982236914098172
241.39,0.2,-0.018879798148428703,-0.04839129713746965
241.395,0.2,-0.017516850103801513,-0.23764079837749877
241.4,0.2,-0.01544355108345215,0.039706758972259476
241.405,0.2,-0.012863563142103351,0.1888170944522112
241.41,0.2,-0.00995044723358342,0.2641714823437121
241.415,0.2,-0.006786140324281348,0.21084295534918793
241.42,0.2,-0.0033631455297251094,-0.0405776560118013
241.425,0.2,0.0003508417919003159,-0.13451533387305706
241.43,0.2,0.004328687160566669,-0.3422619701017533
241.435,0.2,0.008430327390039944,-0.1690373658607139
241.44,0.2,0.012412274910368412,-0.09706483115983576
241.445,0.2,0.015998858749898034,0.1928155567091701
241.45,0.2,0.01897690654117603,0.18530535852945906
241.455,0.2,0.021264919007800163,0.3558492383718306
241.46,0.2,0.022928938863935468,0.11048057260092853
241.465,0.2,0.024136515338733473,-0.06496421319705643
241.47,0.2,0.025062696956003595,-0.22603852338375163
241.475,0.2,0.025806986734038872,0.013072100390015384
241.48,0.2,0.02638367322089287,0.0192383445233228
241.485,0.2,0.026777581206627463,0.24216571297104442
241.49,0.2,0.027017276703065075,0.4727486287129703
241.495,0.2,0.027236385207694027,0.40857006352643566
241.5,0.2,0.027678561235887623,-0.04736657251747607
241.505,0.2,0.028604386108072054,-0.20762254689549375
241.51,0.2,0.030161316302540236,-0.10780453960577058
241.515,0.2,0.032330123547058415,-0.10330116532087577
241.52,0.2,0.03496213339083965,-0.08187025523153033
241.525,0.2,0.03784656227625381,0.17400697347114222
241.53,0.2,0.04078208038099732,0.19561909621627366
241.535,0.2,0.04365035560077725,0.5808441796103005
241.54,0.2,0.046461627771545465,0.002526068776303847
241.545,0.2,0.04931810769498824,-0.07050578291435182
241.55,0.2,0.05230227822355433,-0.1848820071125472
241.555,0.2,0.05538676335835056,-0.20796971822226518
241.56,0.2,0.05843173117724023,0.1902983738403977
241.565,0.2,0.061268717082927214,0.48446152251707253
241.57,0.2,0.06382305870197533,0.37841156363959566
241.575,0.2,0.06617636322741079,0.29420981986751643
241.58,0.2,0.06852700910663258,0.270973877798939
241.585,0.2,0.07110282115045218,-0.08696659228443954
241.59,0.2,0.07406830275607322,-0.15358883518920763
241.595,0.2,0.0774526364024198,-0.06329204010891228
241.6,0.2,0.08114642491429647,0.08557115265597393
241.605,0.2,0.08497657941015015,0.383898770557694
241.61,0.2,0.08881123952012888,0.40969172022829764
241.615,0.2,0.09262532205262267,0.1620558643772767
241.62,0.2,0.09647832799810847,0.10081127790699683
241.625,0.2,0.10043115338102193,-0.1253078083756477
241.63,0.2,0.10446604593319432,-0.2210252955836679
241.635,0.2,0.10844698404214143,-0.05744527724235071
241.64,0.2,0.11214728863889016,0.20361999274764675
241.645,0.2,0.11534612733211624,0.41577248544433343
241.65,0.2,0.117939284599799,0.5177963490393972
241.655,0.2,0.11998871865502131,0.146849338994082
241.66,0.2,0.1216742966394358,0.1823357495154183
241.665,0.2,0.1231946553559597,0.0544630930340487
241.67,0.2,0.12469086281390766,-0.11015727820250464
241.675,0.2,0.12620525937648652,-0.0826682794156388
241.68,0.2,0.1276739776223519,0.08347285137579846
241.685,0.2,0.12897214992874456,0.22101770736078558
241.69,0.2,0.12999908993143433,0.5158535732103506
241.695,0.2,0.1307616954812323,0.48917034610891674
241.7,0.2,0.13140723925755401,0.2813644129541331
241.705,0.2,0.132171379763604,0.09329585805468482
241.71,0.2,0.13327008591366593,-0.06985798646596278
241.715,0.2,0.13480482844968505,-0.1279484266780188
241.72,0.2,0.13673301245921335,0.20624317418916122
241.725,0.2,0.1389274403938568,0.4485508286129457
241.73,0.2,0.14129223317147427,0.5048156611646003
241.735,0.2,0.14384302230736212,0.33306507679087716
241.74,0.2,0.14669245691083,0.237789694400792
241.745,0.2,0.14996876130728395,-0.02401742254244161
241.75,0.2,0.1537268228411309,-0.026885058208374196
241.755,0.2,0.1578964283902542,-0.04530068722894744
241.76,0.2,0.16228796106658985,0.04431024438953199
241.765,0.2,0.166650162532644,0.361868916131043
241.77,0.2,0.17076176913628183,0.43877681292141885
241.775,0.2,0.17452186774882864,0.6447297125049841
241.78,0.2,0.1779857384646247,0.20778595425050844
241.785,0.2,0.1813020989665272,-0.1328437381622583
241.79,0.2,0.18457451180991843,-0.15237783766616464
241.795,0.2,0.18775433259015367,-0.14581406987427956
241.8,0.2,0.19064302605488942,0.10339271606904389
241.805,0.2,0.19298620931109375,0.44003325397810644
241.81,0.2,0.19460407507918384,0.5362599146172401
241.815,0.2,0.19548366500345815,0.35720978290846495
241.82,0.2,0.19576701172317512,0.12339997891359587
241.825,0.2,0.19564516508839114,-0.1578711677706208
241.83,0.2,0.19523255977302986,-0.20853820408548004
241.835,0.2,0.19449448000975963,-0.1935366303082962
241.84,0.2,0.19326170752123692,0.10403102599014186
241.845,0.2,0.1913228169841399,0.31605096520473536
241.85,0.2,0.18854755429681913,0.5203543726659613
241.855,0.2,0.1849754920865811,0.4152403897757445
241.86,0.2,0.18081489561341418,0.08618578712478173
241.865,0.2,0.1763414091036907,-0.19983830447040243
241.87,0.2,0.1717687884489572,0.14724826419484302
241.875,0.2,0.16719614122790574,-0.1134387093904423
241.88,0.2,0.16263741205292154,0.16001982194356276
241.885,0.2,0.15807233640527624,0.19993068325642882
241.89,0.2,0.15350760896416904,0.5674678748319527
241.895,0.2,0.14903548807185246,0.132509525717176
241.9,0.2,0.14483197249106378,0.24213413034464634
241.905,0.2,0.1410914263020579,0.0798129794842349
241.91,0.2,0.1379637336190741,0.09000999749725794
241.915,0.2,0.13552417992988836,-0.009648076716911773
241.92,0.2,0.13376532865198662,0.09203040453504377
241.925,0.2,0.13262550276875298,0.5504792047947903
241.93,0.2,0.13207081207731744,0.5437238597717197
241.935,0.2,0.13217485256505532,0.4307208164395539
241.94,0.2,0.13310622498354685,0.0669318438695164
241.945,0.2,0.13502360744818326,0.006800134753598516
241.95,0.2,0.1379730822346813,0.10195477747522061
