t,true_position,command
241.31,0.0,0.049990735121631574
241.315,0.0,0.04992288011139084
241.32,0.0,0.04968412535893814
241.325,0.0,0.04913242083115774
241.33,0.0,0.048167372026880685
241.335,0.0,0.0467820805752823
241.34,0.0,0.045072537529104166
241.345,0.0196,0.043199528261442625
241.35,0.0315,0.04130658547481038
241.355,0.0385,0.039447399542924214
241.36,0.0425,0.0375892672289856
241.365,0.0445,0.0356937013490697
241.37,0.045,0.0338174273248404
241.375,0.0447,0.03215942333763576
241.38,0.0437,0.03100735449606163
241.385,0.0424,0.030618448476187155
241.39,0.0408,0.0311202018515713
241.395,0.0392,0.03248314989619849
241.4,0.0375,0.034556448916547855
241.405,0.0357,0.03713643685789665
241.41,0.034,0.040049552766416585
241.415,0.0326,0.043213859675718655
241.42,0.0318,0.046636854470274894
241.425,0.0318,0.050350841791900317
241.43,0.0325,0.05432868716056667
241.435,0.0338,0.05843032739003995
241.44,0.0358,0.062412274910368416
241.445,0.0381,0.06599885874989804
241.45,0.0409,0.06897690654117603
241.455,0.044,0.07126491900780016
241.46,0.0473,0.07292893886393548
241.465,0.051,0.07413651533873347
241.47,0.0548,0.0750626969560036
241.475,0.0586,0.07580698673403888
241.48,0.0621,0.07638367322089287
241.485,0.0653,0.07677758120662746
241.49,0.068,0.07701727670306507
241.495,0.0702,0.07723638520769403
241.5,0.072,0.07767856123588762
241.505,0.0734,0.07860438610807205
241.51,0.0745,0.08016131630254024
241.515,0.0753,0.08233012354705842
241.52,0.0759,0.08496213339083966
241.525,0.0764,0.08784656227625381
241.53,0.0768,0.09078208038099733
241.535,0.0774,0.09365035560077725
241.54,0.0782,0.09646162777154546
241.545,0.0794,0.09931810769498825
241.55,0.0811,0.10230227822355434
241.555,0.0833,0.10538676335835057
241.56,0.0857,0.10843173117724023
241.565,0.0883,0.11126871708292721
241.57,0.091,0.11382305870197533
241.575,0.0938,0.11617636322741079
241.58,0.0966,0.11852700910663258
241.585,0.0995,0.12110282115045218
241.59,0.1025,0.12406830275607322
241.595,0.1055,0.1274526364024198
241.6,0.1083,0.13114642491429646
241.605,0.111,0.13497657941015015
241.61,0.1136,0.1388112395201289
241.615,0.1161,0.14262532205262268
241.62,0.1187,0.14647832799810848
241.625,0.1216,0.15043115338102192
241.63,0.1247,0.15446604593319432
241.635,0.1281,0.15844698404214141
241.64,0.1316,0.16214728863889016
241.645,0.1353,0.16534612733211623
241.65,0.139,0.167939284599799
241.655,0.1428,0.1699887186550213
241.66,0.1467,0.17167429663943579
241.665,0.1506,0.1731946553559597
241.67,0.1545,0.17469086281390767
241.675,0.1582,0.1762052593764865
241.68,0.1616,0.17767397762235188
241.685,0.1646,0.17897214992874455
241.69,0.1671,0.17999908993143432
241.695,0.1692,0.18076169548123228
241.7,0.1711,0.18140723925755403
241.705,0.1729,0.18217137976360398
241.71,0.1745,0.18327008591366595
241.715,0.176,0.18480482844968504
241.72,0.1774,0.18673301245921337
241.725,0.1786,0.18778548807877138
241.73,0.1796,0.18825844663429486
241.735,0.1805,0.18876860446147242
241.74,0.1814,0.18933849138216602
241.745,0.1825,0.18999375226145682
241.75,0.1838,0.1907453645682262
241.755,0.1852,0.19157928567805085
241.76,0.1863,0.19245759221331799
241.765,0.1872,0.1933300325065288
241.77,0.1879,0.19415235382725637
241.775,0.1886,0.19490437354976575
241.78,0.1893,0.19559714769292494
241.785,0.1901,0.19626041979330544
241.79,0.1909,0.1969149023619837
241.795,0.1917,0.19755086651803075
241.8,0.1925,0.1981286052109779
241.805,0.1933,0.19859724186221875
241.81,0.1941,0.19892081501583678
241.815,0.1948,0.19909673300069164
241.82,0.1955,0.19915340234463502
241.825,0.1962,0.19912903301767823
241.83,0.1969,0.199046511954606
241.835,0.1975,0.19889889600195193
241.84,0.198,0.1986523415042474
241.845,0.1984,0.198264563396828
241.85,0.1987,0.19770951085936384
